hour,time_days,Q_c_W,Q_e_kW,W_c1_kW,W_c2_kW,W_total_kW,m_dot_1_kg_s,m_dot_2_kg_s,COP
1147,47.791666666666664,146317.0429298474,107.81838384401628,17.587169649872926,20.911489435958217,38.49865908583114,0.12463976676687352,0.14116508209375378,3.800575043500599
1148,47.833333333333336,160037.66666666418,117.92886343691444,19.236375596969363,22.872427632780344,42.10880322974971,0.13632764200142702,0.15440258975110774,3.8005750435005994
1149,47.875,171819.8333771798,126.4600275504914,20.803482389522667,24.556323437165727,45.359805826688394,0.1463642480003002,0.16576989527907468,3.7879314129710404
1150,47.916666666666664,180860.60787102414,133.114070736877,21.898115001332176,25.848422132814942,47.74653713414712,0.15406560665094576,0.1744923355912846,3.7879314129710404
1151,47.958333333333336,186543.8763070364,137.29697715034817,22.586229827773472,26.66066932891476,49.24689915668823,0.15890688308842632,0.1799754907949827,3.787931412971041
1152,48.0,188701.16666666555,138.88475076734517,22.847428730854194,26.968987168466157,49.81641589932035,0.16074456489150593,0.1820568209300041,3.787931412971041
1153,48.041666666666664,186555.62952866944,137.30562756457746,22.587652876175145,26.66234908791683,49.25000196409198,0.1589168950376413,0.1799868301746166,3.7879314129710404
1154,48.083333333333336,180265.23292495604,132.67587259290974,21.82602860733305,25.76333172471323,47.58936033204628,0.153558438156211,0.17391792435760103,3.7879314129710404
1155,48.125,170258.65698871258,125.3109960026412,20.61445935960783,24.33320162646352,44.947660986071355,0.14503436422842955,0.16426368938106134,3.7879314129710404
1156,48.166666666666664,157217.83333333227,115.85097922997966,18.897434307392786,22.469419795959823,41.36685410335261,0.1339255748057658,0.15168204540425845,3.800575043500599
1157,48.208333333333336,142031.47253995584,104.6604244974115,17.072048157637514,20.298999884906795,37.37104804254431,0.12098911552923737,0.13703041067206803,3.8005750435006
1158,48.25,125734.49999999897,92.65148004621098,15.1131675303345,17.969852423453485,33.08301995378798,0.10710658472002563,0.12130726987851276,3.8005750435006
1159,48.291666666666664,109437.52746004211,80.64253559501044,13.154286903031487,15.640704962000179,28.794991865031665,0.09322405391081388,0.1055841290849575,3.800575043500599
1160,48.333333333333336,94251.16666666568,69.55984826732195,11.251768531487809,13.439549867855918,24.69131839934373,0.08031814213354127,0.09093249435276708,3.8171783759092746
1161,48.375,81210.34301128537,59.93537626521588,9.694946113053113,11.58002063301638,21.274966746069495,0.06920512608361128,0.07835085037596418,3.8171783759092746
1162,48.416666666666664,71203.76707504189,52.550259152955135,8.500354255898007,10.153153666188745,18.653507922086753,0.06067780895066028,0.0686966153994245,3.8171783759092746
1163,48.458333333333336,64913.3704713285,47.90778045724753,7.749402420929658,9.256187593151289,17.005590014080948,0.055317313305229855,0.06262770958240889,3.8171783759092746
1164,48.5,62767.83333333239,46.324317429158604,7.493266734696492,8.950249169477285,16.44351590417378,0.053488948066931864,0.06055771882702141,3.8171783759092746
1165,48.541666666666664,64913.3704713285,47.90778045724753,7.749402420929658,9.256187593151289,17.005590014080948,0.055317313305229855,0.06262770958240889,3.8171783759092746
1166,48.583333333333336,71203.76707504189,52.550259152955135,8.500354255898007,10.153153666188745,18.653507922086753,0.06067780895066028,0.0686966153994245,3.8171783759092746
1167,48.625,81210.34301128537,59.93537626521588,9.694946113053113,11.58002063301638,21.274966746069495,0.06920512608361128,0.07835085037596418,3.8171783759092746
1168,48.666666666666664,94251.16666666568,69.55984826732195,11.251768531487809,13.439549867855918,24.69131839934373,0.08031814213354127,0.09093249435276708,3.8171783759092746
1169,48.708333333333336,109437.52746004211,80.64253559501044,13.154286903031487,15.640704962000179,28.794991865031665,0.09322405391081388,0.1055841290849575,3.800575043500599
1170,48.75,125734.49999999897,92.65148004621098,15.1131675303345,17.969852423453485,33.08301995378798,0.10710658472002563,0.12130726987851276,3.8005750435006
1171,48.791666666666664,142031.47253995584,104.6604244974115,17.072048157637514,20.298999884906795,37.37104804254431,0.12098911552923737,0.13703041067206803,3.8005750435006
1172,48.833333333333336,157217.83333333227,115.85097922997966,18.897434307392786,22.469419795959823,41.36685410335261,0.1339255748057658,0.15168204540425845,3.800575043500599
1173,48.875,170258.65698871258,125.3109960026412,20.61445935960783,24.33320162646352,44.947660986071355,0.14503436422842955,0.16426368938106134,3.7879314129710404
1174,48.916666666666664,180265.23292495604,132.67587259290974,21.82602860733305,25.76333172471323,47.58936033204628,0.153558438156211,0.17391792435760103,3.7879314129710404
1175,48.958333333333336,186555.62952866944,137.30562756457746,22.587652876175145,26.66234908791683,49.25000196409198,0.1589168950376413,0.1799868301746166,3.7879314129710404
1176,49.0,126301.33333333021,93.21371706408932,15.07793927804535,18.009676991195537,33.08761626924088,0.10763037531619198,0.12185414447651531,3.817178375909275
1177,49.041666666666664,125515.62831979051,92.6338460295165,14.98414127788219,17.89764101239183,32.88178229027402,0.10696082002913965,0.12109610487622771,3.8171783759092746
1178,49.083333333333336,123212.05777739537,90.93375017851467,14.709139456094116,17.569168142786566,32.27830759888068,0.10499778325429439,0.11887364522139532,3.8171783759092754
1179,49.125,119547.60623178609,88.22928823379387,14.271674732374883,17.04664326561732,31.318317997992203,0.10187504270379662,0.11533822246471388,3.817178375909275
1180,49.166666666666664,114771.9999999967,83.28156998640011,15.159523887572437,16.33090612602413,31.490430013596566,0.09605152405844651,0.11073076982448238,3.6446628372633145
1181,49.208333333333336,109210.68875466762,79.24613685206386,14.424964668688094,15.539587233915652,29.964551902603745,0.09139731901821675,0.10536527758396329,3.6446628372633145
1182,49.25,103242.6666666632,74.91558367530875,13.636685529136065,14.69039746221836,28.327082991354423,0.08640274179409141,0.09960739517244947,3.6446628372633145
1183,49.291666666666664,97274.64457865877,70.58503049855365,12.848406389584033,13.841207690521069,26.689614080105102,0.08140816456996607,0.09384951276093566,3.644662837263315
1184,49.333333333333336,91713.33333332969,66.62481624455653,12.038628290360547,13.04988879841259,25.088517088773138,0.0767539595297363,0.08848402052041655,3.655590045789135
1185,49.375,86937.72710154955,63.15559452853498,11.411764712339908,12.370367860674646,23.782132573014554,0.07275730305546112,0.08387656788019399,3.6555900457891353
1186,49.416666666666664,83273.27555594024,60.49356707854612,10.930755371143107,11.848953106250994,22.779708477394102,0.06969056068106567,0.08034114512351252,3.655590045789135
1187,49.458333333333336,80969.70501354511,58.82014666610023,10.628380258467521,11.52117808897735,22.149558347444874,0.06776272583133577,0.07811868546868016,3.6555900457891344
1188,49.5,80183.99999999617,58.24937412684609,10.52524573854324,11.409380134606819,21.93462587315006,0.06710517726538118,0.07736064586838363,3.655590045789135
1189,49.541666666666664,80969.70501354511,58.82014666610023,10.628380258467521,11.52117808897735,22.149558347444874,0.06776272583133577,0.07811868546868016,3.6555900457891344
1190,49.583333333333336,83273.27555594024,60.49356707854612,10.930755371143107,11.848953106250994,22.779708477394102,0.06969056068106567,0.08034114512351252,3.655590045789135
1191,49.625,86937.72710154955,63.15559452853498,11.411764712339908,12.370367860674646,23.782132573014554,0.07275730305546112,0.08387656788019399,3.6555900457891353
1192,49.666666666666664,91713.33333332969,66.62481624455653,12.038628290360547,13.04988879841259,25.088517088773138,0.0767539595297363,0.08848402052041655,3.655590045789135
1193,49.708333333333336,97274.64457865877,70.58503049855365,12.848406389584033,13.841207690521069,26.689614080105102,0.08140816456996607,0.09384951276093566,3.644662837263315
1194,49.75,103242.6666666632,74.91558367530875,13.636685529136065,14.69039746221836,28.327082991354423,0.08640274179409141,0.09960739517244947,3.6446628372633145
1195,49.791666666666664,109210.68875466762,79.24613685206386,14.424964668688094,15.539587233915652,29.964551902603745,0.09139731901821675,0.10536527758396329,3.6446628372633145
1196,49.833333333333336,114771.9999999967,83.28156998640011,15.159523887572437,16.33090612602413,31.490430013596566,0.09605152405844651,0.11073076982448238,3.6446628372633145
1197,49.875,119547.60623178609,88.22928823379387,14.271674732374883,17.04664326561732,31.318317997992203,0.10187504270379662,0.11533822246471388,3.817178375909275
1198,49.916666666666664,123212.05777739537,90.93375017851467,14.709139456094116,17.569168142786566,32.27830759888068,0.10499778325429439,0.11887364522139532,3.8171783759092754
1199,49.958333333333336,125515.62831979051,92.6338460295165,14.98414127788219,17.89764101239183,32.88178229027402,0.10696082002913965,0.12109610487622771,3.8171783759092746
1200,50.0,147746.666666664,107.20885198704788,19.51494373751925,21.02287094209683,40.537814679616076,0.12364768852933435,0.14254436743283522,3.6446628372633154
1201,50.041666666666664,146840.15734925796,106.67149633695355,19.27477726712773,20.893883745176634,40.16866101230437,0.12288904006533585,0.14166977716195522,3.655590045789135
1202,50.083333333333336,144182.4065089454,104.7407829398505,18.925911150369892,20.515712418725,39.44162356909489,0.12066479531243757,0.1391056082309487,3.6555900457891353
1203,50.125,139954.53547335762,101.66946145785882,18.370945301816153,19.914128713682633,38.285074015498786,0.11712653287481531,0.13502660451497894,3.655590045789135
1204,50.166666666666664,134444.66666666704,97.66683737436618,17.64769972691898,19.13012956538187,36.77782929230085,0.11251537949032485,0.12971074337640187,3.655590045789135
1205,50.208333333333336,128028.28854257042,93.00568290602045,16.80546241638903,18.21714322016091,35.02260563654994,0.10714557764183588,0.12352029196694478,3.655590045789135
1206,50.25,121142.66666667003,88.00364802692566,15.901630451077446,17.237388188666902,33.13901863974435,0.10138307045131528,0.11687711931996846,3.655590045789135
1207,50.291666666666664,114257.04479076041,83.00161314782416,14.99779848576465,16.257633157171576,31.255431642936223,0.09562056326078695,0.11023394667298321,3.6555900457891353
1208,50.333333333333336,107840.66666666382,78.34045867947846,14.155561175234705,15.344646811950623,29.500207987185327,0.09025076141229801,0.10404349526352616,3.6555900457891353
1209,50.375,102330.79785998247,74.33783459599253,13.432315600338741,14.560647663651174,27.992963263989914,0.08563960802781528,0.098727634124958,3.6555900457891353
1210,50.416666666666664,98102.92682438545,71.26651311399415,12.877349751783793,13.959063958607494,26.836413710391287,0.08210134559018531,0.09464863040897933,3.655590045789135
1211,50.458333333333336,95445.17598407285,69.33579971689103,12.528483635025946,13.58089263215585,26.109376267181794,0.07987710083728695,0.09208446147797275,3.655590045789135
1212,50.5,94538.66666666683,68.67726933203798,12.409491899393176,13.451905435235656,25.861397334628833,0.07911845237328848,0.09120987120709276,3.655590045789135
1213,50.541666666666664,95445.17598407285,69.33579971689103,12.528483635025946,13.58089263215585,26.109376267181794,0.07987710083728695,0.09208446147797275,3.655590045789135
1214,50.583333333333336,98102.92682438545,71.26651311399415,12.877349751783793,13.959063958607494,26.836413710391287,0.08210134559018531,0.09464863040897933,3.655590045789135
1215,50.625,102330.79785998247,74.33783459599253,13.432315600338741,14.560647663651174,27.992963263989914,0.08563960802781528,0.098727634124958,3.6555900457891353
1216,50.666666666666664,107840.66666666382,78.34045867947846,14.155561175234705,15.344646811950623,29.500207987185327,0.09025076141229801,0.10404349526352616,3.6555900457891353
1217,50.708333333333336,114257.04479076041,83.00161314782416,14.99779848576465,16.257633157171576,31.255431642936223,0.09562056326078695,0.11023394667298321,3.6555900457891353
1218,50.75,121142.66666667003,88.00364802692566,15.901630451077446,17.237388188666902,33.13901863974435,0.10138307045131528,0.11687711931996846,3.655590045789135
1219,50.791666666666664,128028.28854257042,93.00568290602045,16.80546241638903,18.21714322016091,35.02260563654994,0.10714557764183588,0.12352029196694478,3.655590045789135
1220,50.833333333333336,134444.66666666704,97.66683737436618,17.64769972691898,19.13012956538187,36.77782929230085,0.11251537949032485,0.12971074337640187,3.655590045789135
1221,50.875,139954.53547335762,101.66946145785882,18.370945301816153,19.914128713682633,38.285074015498786,0.11712653287481531,0.13502660451497894,3.655590045789135
1222,50.916666666666664,144182.4065089454,104.7407829398505,18.925911150369892,20.515712418725,39.44162356909489,0.12066479531243757,0.1391056082309487,3.6555900457891353
1223,50.958333333333336,146840.15734925796,106.67149633695355,19.27477726712773,20.893883745176634,40.16866101230437,0.12288904006533585,0.14166977716195522,3.655590045789135
1224,51.0,184037.33333333116,135.82440870428695,21.97050231900503,26.24242231003916,48.21292462904419,0.15683133927478768,0.1775572055592411,3.8171783759092746
1225,51.041666666666664,182845.05527907194,134.944476036291,21.82816735206353,26.072411890717376,47.90057924278091,0.15581531409853314,0.17640690873777798,3.817178375909275
1226,51.083333333333336,179349.47289535232,132.3646439894644,21.4108623440156,25.573966561872297,46.984828905887895,0.15283647900646427,0.17303440910080917,3.817178375909275
1227,51.125,173788.80434490196,128.26072385442592,20.747025941530836,24.781054548945175,45.528080490476015,0.14809783668734966,0.16766953692527703,3.8171783759092746
1228,51.166666666666664,166542.00000000442,122.91239100633689,19.8818974983982,23.747711495269307,43.6296089936675,0.14192231778426853,0.16067789938408292,3.8171783759092754
1229,51.208333333333336,158102.91760082913,114.72361897699682,20.88283689457999,22.49646172925228,43.37929862383227,0.13231473001818442,0.15253596502140782,3.644662837263315
1230,51.25,149046.66666666843,108.1521660443327,19.68665270010518,21.207847922230528,40.89450062233571,0.1247356453591919,0.14379859320891583,3.644662837263314
1231,51.291666666666664,139990.41573249846,101.58071311166184,18.490468505629142,19.91923411520745,38.40970262083659,0.1171565607001916,0.13506122139641488,3.6446628372633145
1232,51.333333333333336,131551.33333333244,95.45709383651493,17.375802287219138,18.71843720959836,36.094239496817494,0.11009397813567474,0.12691928703374875,3.644662837263315
1233,51.375,124304.52898842565,90.19862275273036,16.418616705586146,17.68728953010911,34.10590623569526,0.10402920099593951,0.11992764949254568,3.6446628372633145
1234,51.416666666666664,118743.86043798455,86.26104399778622,15.586754353151871,16.89606208704642,32.48281644019829,0.09937553382055044,0.11456277731702248,3.6555900457891353
1235,51.458333333333336,115248.27805426494,83.72169093407645,15.127911397101125,16.398675723087354,31.52658712018848,0.096450116336947,0.1111902776800537,3.6555900457891344
1236,51.5,114055.99999999643,82.85556489339105,14.971408609639175,16.22902649696619,31.20043510660536,0.09545231091215756,0.11003998085858163,3.6555900457891353
1237,51.541666666666664,115248.27805426494,83.72169093407645,15.127911397101125,16.398675723087354,31.52658712018848,0.096450116336947,0.1111902776800537,3.6555900457891344
1238,51.583333333333336,118743.8604379753,86.26104399777951,15.58675435315066,16.896062087045106,32.48281644019576,0.0993755338205427,0.11456277731701356,3.6555900457891353
1239,51.625,124304.52898842565,90.19862275273036,16.418616705586146,17.68728953010911,34.10590623569526,0.10402920099593951,0.11992764949254568,3.6446628372633145
1240,51.666666666666664,131551.33333333244,95.45709383651493,17.375802287219138,18.71843720959836,36.094239496817494,0.11009397813567474,0.12691928703374875,3.644662837263315
1241,51.708333333333336,139990.41573249846,101.58071311166184,18.490468505629142,19.91923411520745,38.40970262083659,0.1171565607001916,0.13506122139641488,3.6446628372633145
1242,51.75,149046.66666666843,108.1521660443327,19.68665270010518,21.207847922230528,40.89450062233571,0.1247356453591919,0.14379859320891583,3.644662837263314
1243,51.791666666666664,158102.91760082913,114.72361897699682,20.88283689457999,22.49646172925228,43.37929862383227,0.13231473001818442,0.15253596502140782,3.644662837263315
1244,51.833333333333336,166541.99999999517,122.91239100633004,19.88189749839709,23.747711495267986,43.62960899366507,0.14192231778426062,0.16067789938407398,3.8171783759092754
1245,51.875,173788.80434490196,128.26072385442592,20.747025941530836,24.781054548945175,45.528080490476015,0.14809783668734966,0.16766953692527703,3.8171783759092746
