hour,time_days,Q_c_W,Q_e_kW,W_c1_kW,W_c2_kW,W_total_kW,m_dot_1_kg_s,m_dot_2_kg_s,COP
37631,1567.9583333333333,137127.1153539392,104.63407732116107,15.066686847163416,17.426351185614752,32.493038032778166,0.12002459051352998,0.13452486633946856,4.220199884529381
37632,1568.0,137551.33333333363,104.95777447429093,15.11329731828705,17.48026154075566,32.59355885904271,0.12039589993059072,0.13494103397217588,4.220199884529381
37633,1568.0416666666667,135196.39903979417,103.16085505160444,14.854551573838002,17.18099241435171,32.035543988189715,0.11833467357474711,0.1326307890562893,4.220199884529381
37634,1568.0833333333333,128292.08103968644,97.89255387274208,14.095947435390574,16.303579731553803,30.399527166944377,0.11229146367713357,0.12585749368190371,4.220199884529381
37635,1568.125,117308.89719468945,89.51189695668504,12.889182521315973,14.907817716688447,27.797000238004422,0.10267810500530532,0.11508273673528216,4.220199884529381
37636,1568.1666666666667,102995.33333331397,78.59001222260561,11.316495866239888,13.088825244468492,24.40532111070838,0.09014973206595946,0.10104080009625209,4.220199884529381
37637,1568.2083333333333,86326.8351784175,65.87120806585378,9.485063466716783,10.970563645846937,20.455627112563718,0.07556013277078615,0.08468861854135357,4.220199884529382
37638,1568.25,68439.33333328505,52.22224997091319,7.519694414191705,8.697388948180146,16.217083362371852,0.05990356420132006,0.06714056622031919,4.220199884529381
37639,1568.2916666666667,50551.83148814336,38.57329187596557,5.554325361665615,6.424214250512183,11.978539612177798,0.044246995631845906,0.04959251389927578,4.220199884529381
37640,1568.3333333333333,33883.33333337629,25.85448771931249,3.7228929621567293,4.305952651907074,8.028845614063803,0.02965739633678587,0.03324033234450421,4.220199884529381
37641,1568.375,19569.769471991563,14.932602985225994,2.1502063070796247,2.4869601796859415,4.637166486765566,0.01712902339743189,0.019198395705465048,4.220199884529382
37642,1568.4166666666667,8586.585626929864,6.551946069119582,0.9434413929979178,1.091198164812364,2.034639557810282,0.007515664725547025,0.008423638758780024,4.220199884529382
37643,1568.4583333333333,1682.2676268498706,1.283644890278361,0.18483725455353306,0.21378548201797645,0.3986227365715095,0.001472454827957724,0.001650343384421619,4.220199884529382
37644,1568.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37645,1568.5416666666667,1012.2004222706386,0.7723538628739586,0.11121437762002909,0.12863218177665095,0.23984655939668004,0.00088595855667991,0.0009929919853068627,4.220199884529382
37646,1568.5833333333333,8586.585626994562,6.55194606916895,0.9434413930050266,1.091198164820586,2.0346395578256127,0.007515664725603655,0.008423638758843494,4.220199884529381
37647,1568.625,19569.769471991563,14.932602985225994,2.1502063070796247,2.4869601796859415,4.637166486765566,0.01712902339743189,0.019198395705465048,4.220199884529382
37648,1568.6666666666667,33883.33333337629,25.85448771931249,3.7228929621567293,4.305952651907074,8.028845614063803,0.02965739633678587,0.03324033234450421,4.220199884529381
37649,1568.7083333333333,50551.83148814336,38.57329187596557,5.554325361665615,6.424214250512183,11.978539612177798,0.044246995631845906,0.04959251389927578,4.220199884529381
37650,1568.75,68439.3333334052,52.22224997100488,7.519694414204907,8.697388948195416,16.217083362400324,0.05990356420142523,0.06714056622043707,4.220199884529381
37651,1568.7916666666667,86326.8351785469,65.87120806595252,9.485063466730999,10.970563645863383,20.45562711259438,0.0755601327708994,0.0846886185414805,4.220199884529382
37652,1568.8333333333333,102995.33333331397,78.59001222260561,11.316495866239888,13.088825244468492,24.40532111070838,0.09014973206595946,0.10104080009625209,4.220199884529381
37653,1568.875,117308.89719468945,89.51189695668504,12.889182521315973,14.907817716688447,27.797000238004422,0.10267810500530532,0.11508273673528216,4.220199884529381
37654,1568.9166666666667,128292.08103968644,97.89255387274208,14.095947435390574,16.303579731553803,30.399527166944377,0.11229146367713357,0.12585749368190371,4.220199884529381
37655,1568.9583333333333,135196.3990398219,103.1608550516256,14.854551573841048,17.180992414355234,32.03554398819628,0.11833467357477138,0.1326307890563165,4.220199884529382
37656,1569.0,132644.99999999805,101.21402430468686,14.574219487397322,16.856756207913858,31.43097569531118,0.1161014856002336,0.13012780768807983,4.220199884529382
37657,1569.0416666666667,130487.10529499546,99.56745483641375,14.337123245085888,16.582527213495847,30.919650458581735,0.11421272401088099,0.12801086315806587,4.220199884529381
37658,1569.0833333333333,124160.47813804522,94.73995741977335,13.641992235245162,15.778528483026705,29.420520718271867,0.10867515522381235,0.12180429583932924,4.220199884529382
37659,1569.125,114096.26771464922,87.0605180258942,12.536198487437652,14.499551201317374,27.035749688755025,0.09986615540060267,0.11193107303780592,4.220199884529382
37660,1569.1666666666667,100980.33333327662,77.05247775860222,11.095100018166832,12.832755556507568,23.9278555746744,0.08838604332165087,0.09906403857115618,4.220199884529381
37661,1569.2083333333333,85706.50424701233,65.39786802312173,9.416905306596757,10.891730917293843,20.308636223890602,0.07501716965344347,0.08408005957460125,4.220199884529381
37662,1569.25,69315.66666669383,52.890931212623364,7.615980548951571,8.808754905118898,16.42473545407047,0.06067060104318946,0.06800026945436853,4.220199884529381
37663,1569.2916666666667,52924.82908625516,40.383994402033295,5.81505579129318,6.725778892928679,12.54083468422186,0.04632403243283025,0.051920479334017916,4.220199884529381
37664,1569.3333333333333,37651.000000000124,28.72938466655987,4.136861079724125,4.78475425371613,8.921615333440254,0.03295515876463097,0.03693650033747207,4.220199884529382
37665,1569.375,24535.065618636752,18.721344399274937,2.6957626104543184,3.1179586089074975,5.813721219361816,0.021475046685687237,0.02406946587083139,4.220199884529382
37666,1569.4166666666667,14470.855195259235,11.041905005409882,1.5899688626488373,1.838981327200514,3.4289501898493513,0.012666046862493728,0.01419624306932619,4.220199884529382
37667,1569.4583333333333,8144.22803831824,6.214407588776559,0.8948378528091304,1.03498259673255,1.9298204495416806,0.007128478075433208,0.00798967575059866,4.220199884529381
37668,1569.5,5986.333333334152,4.567838120517538,0.6577416104997252,0.7607536023168879,1.4184952128166133,0.005239716486096752,0.005872731220602811,4.220199884529381
37669,1569.5416666666667,8144.2280383459665,6.214407588797716,0.8948378528121769,1.0349825967360735,1.9298204495482505,0.007128478075457477,0.00798967575062586,4.220199884529382
37670,1569.5833333333333,14470.85519524075,11.04190500539578,1.5899688626468065,1.8389813271981652,3.4289501898449717,0.01266604686247755,0.014196243069308057,4.220199884529381
37671,1569.625,24535.06561870145,18.72134439932431,2.695762610461428,3.11795860891572,5.813721219377148,0.021475046685743873,0.024069465870894865,4.220199884529381
37672,1569.6666666666667,37651.00000007406,28.729384666616284,4.136861079732248,4.784754253725526,8.921615333457774,0.03295515876469568,0.0369365003375446,4.220199884529382
37673,1569.7083333333333,52924.82908633834,40.38399440209677,5.81505579130232,6.725778892939251,12.54083468424157,0.04632403243290306,0.051920479334099524,4.220199884529382
37674,1569.75,69315.66666666609,52.8909312126022,7.6159805489485235,8.808754905115372,16.424735454063896,0.06067060104316518,0.06800026945434132,4.220199884529381
37675,1569.7916666666667,85706.5042469846,65.39786802310057,9.41690530659371,10.891730917290317,20.30863622388403,0.0750171696534192,0.08408005957457404,4.220199884529381
37676,1569.8333333333333,100980.33333335056,77.05247775865863,11.095100018174954,12.832755556516963,23.927855574691918,0.08838604332171557,0.09906403857122871,4.220199884529382
37677,1569.875,114096.26771471392,87.06051802594357,12.53619848744476,14.499551201325595,27.035749688770355,0.09986615540065931,0.11193107303786938,4.220199884529381
37678,1569.9166666666667,124160.4781380822,94.73995741980156,13.641992235249225,15.778528483031405,29.420520718280628,0.10867515522384472,0.12180429583936551,4.220199884529382
37679,1569.9583333333333,130487.10529498622,99.5674548364067,14.337123245084872,16.58252721349467,30.919650458579543,0.1142127240108729,0.1280108631580568,4.220199884529382
37680,1570.0,119991.4999999968,91.558842002003,13.183930473233179,15.248727524760612,28.432657997993793,0.10502613298202168,0.11771443202686906,4.220199884529381
37681,1570.0416666666667,117939.46239464387,89.9930462007114,12.95846516012822,14.987951033804254,27.946416193932475,0.10323002597090913,0.115701335755784,4.220199884529381
37682,1570.0833333333333,111923.19255032059,85.40236519315816,12.29743430931154,14.2233930478509,26.52082735716244,0.09796410666224444,0.10979923612668599,4.220199884529381
37683,1570.125,102352.68931447854,78.0996463034856,11.24588608085204,13.007156930140901,24.25304301099294,0.08958723875449727,0.10041035147553579,4.220199884529382
37684,1570.1666666666667,89880.16666658095,68.58255775566938,9.87548174874758,11.422127162163994,21.297608910911574,0.07867029195210373,0.08817451877538982,4.220199884529381
37685,1570.2083333333333,75355.60641352453,57.55837534865314,8.220910161615992,9.576320903255393,17.797231064871383,0.06595723813876753,0.0739255898043492,4.234119686306894
37686,1570.25,59768.83333332223,45.652833370776506,6.520473162958383,7.595526799587343,14.115999962545725,0.05231445092232331,0.05863460552406473,4.234119686306894
37687,1570.2916666666667,44182.060253110685,33.7472913928928,4.820036164299766,5.614732695918117,10.434768860217883,0.038671663705871,0.043343621243771176,4.234119686306894
37688,1570.3333333333333,29657.49999997108,22.65309242597567,3.2354811369964662,3.768926436998946,7.004407573995412,0.025958609892462,0.029094692272648964,4.234119686306894
37689,1570.375,17184.97735216592,13.126287795575918,1.8747928875562176,2.183896669033783,4.05868955659,0.015041663090149359,0.016858859572593667,4.234119686306895
37690,1570.4166666666667,7614.474116323874,5.816113493465475,0.8307000715346119,0.9676605513237871,1.798360622858399,0.006664795182402208,0.007469974921443473,4.234119686306894
37691,1570.4583333333333,1598.2042720098316,1.2207458177345758,0.17435588890365075,0.20310256537160523,0.377458454275256,0.001398875873745592,0.0015678752923545258,4.234119686306894
37692,1570.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37693,1570.5416666666667,1146.1247383159107,0.8754368921450838,0.1250363304887383,0.14565151568208873,0.27068784617082703,0.0010031798017389136,0.0011243748315739445,4.234119686306894
37694,1570.5833333333333,7614.474116351602,5.816113493486654,0.8307000715376368,0.9676605513273108,1.7983606228649476,0.006664795182426477,0.007469974921470673,4.234119686306894
37695,1570.625,17184.97735220289,13.126287795604158,1.874792887560251,2.183896669038482,4.058689556598733,0.01504166309018172,0.01685885957262994,4.234119686306894
37696,1570.6666666666667,29657.50000000805,22.65309242600391,3.2354811370004994,3.7689264370036435,7.0044075740041425,0.025958609892494357,0.02909469227268523,4.234119686306894
37697,1570.7083333333333,44182.06025316614,33.74729139293516,4.820036164305816,5.614732695925165,10.434768860230982,0.03867166370591955,0.043343621243825584,4.234119686306893
37698,1570.75,59768.83333336844,45.6528333708118,6.520473162963424,7.595526799593215,14.11599996255664,0.05231445092236376,0.05863460552411006,4.234119686306894
37699,1570.7916666666667,75355.60641357076,57.55837534868846,8.220910161621035,9.576320903261268,17.797231064882304,0.065957238138808,0.07392558980439455,4.234119686306893
37700,1570.8333333333333,89880.16666661792,68.65257431553498,9.805465188914251,11.422127162168692,21.227592351082944,0.0786702919521361,0.08817451877542609,4.234119686306894
37701,1570.875,102352.6893145155,78.17937894600531,11.166153438364582,13.0071569301456,24.17331036851018,0.08958723875452962,0.10041035147557205,4.234119686306894
37702,1570.9166666666667,111923.19255034832,85.48955324810872,12.210246254385181,14.223393047854422,26.433639302239605,0.09796410666226871,0.10979923612671319,4.234119686306893
37703,1570.9583333333333,117939.46239466236,90.08492092383963,12.866590437016143,14.987951033806606,27.85454147082275,0.10323002597092533,0.11570133575580215,4.234119686306894
37704,1571.0,119416.00000000157,91.21273489481527,13.02767311661306,15.17559198857324,28.2032651051863,0.10452240947218429,0.11714985323894739,4.234119686306894
37705,1571.0416666666667,117376.45625835913,89.6548836637172,12.805169355197913,14.916403239444035,27.72157259464195,0.10273723808727457,0.11514901373663763,4.234119686306894
37706,1571.0833333333333,111396.81656891595,85.08749495734878,12.152821334587689,14.156500276979479,26.309321611567167,0.09750338041228883,0.1092828491352438,4.234119686306894
37707,1571.125,101884.58349468526,77.82182876808197,11.115085494330845,12.947669232272446,24.06275472660329,0.08917751519841814,0.09995112885805504,4.234119686306894
37708,1571.1666666666667,89487.99999997324,68.35302823963858,9.762681817001955,11.372289943332703,21.134971760334658,0.07832703640085002,0.08778979422057052,4.234119686306894
37709,1571.2083333333333,75051.87276360956,57.326376480090055,8.18777437825691,9.537721905262579,17.72549628351949,0.06569138621836411,0.07362762008076719,4.234119686306894
37710,1571.25,59559.999999944914,45.493321584461896,6.4976905173908515,7.568987898092168,14.066678415483018,0.05213166332951578,0.05842973520219368,4.234119686306894
37711,1571.2916666666667,44068.12723628027,33.66026668883372,4.807606656524793,5.600253890921754,10.407860547446546,0.03857194044066743,0.04323185032362016,4.234119686306894
37712,1571.3333333333333,29632.000000027496,22.633614929369923,3.232699217791848,3.7656858528657264,6.998385070657575,0.025936290258278604,0.02906967618392564,4.234119686306894
37713,1571.375,17235.416505315494,13.164814400926552,1.880295540462959,2.1903065639259847,4.070602104388944,0.015085811460710507,0.01690834154644114,4.234119686306894
37714,1571.4166666666667,7723.183431029332,5.899148211617363,0.8425597002000647,0.9814755192119045,1.824035219411969,0.006759946246791271,0.007576621269197967,4.234119686306894
37715,1571.4583333333333,1743.5437416416094,1.3317595052913203,0.19021167959589202,0.22157255675439697,0.411784236350289,0.0015260885718540746,0.0017104566678585536,4.234119686306894
37716,1571.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37717,1571.5416666666667,1448.6876080195962,1.106541491388874,0.15804438773168691,0.18410172889903553,0.3421461166307225,0.0012680069619037772,0.0014211959927361091,4.234119686306893
37718,1571.5833333333333,7723.1834310940285,5.89914821166678,0.8425597002071227,0.9814755192201261,1.8240352194272487,0.006759946246847898,0.007576621269261436,4.234119686306894
37719,1571.625,17235.416505324738,13.164814400933611,1.8802955404639676,2.1903065639271593,4.070602104391127,0.015085811460718598,0.01690834154645021,4.234119686306894
37720,1571.6666666666667,29632.00000004598,22.633614929384038,3.232699217793864,3.7656858528680752,6.998385070661939,0.025936290258294782,0.029069676183943773,4.234119686306894
37721,1571.7083333333333,44068.12723629876,33.66026668884784,4.80760665652681,5.600253890924104,10.407860547450912,0.038571940440683614,0.0432318503236383,4.234119686306894
37722,1571.75,59560.00000007431,45.493321584560725,6.497690517404968,7.568987898108611,14.066678415513579,0.052131663329629034,0.05842973520232062,4.234119686306894
37723,1571.7916666666667,75051.87276373895,57.3263764801889,8.187774378271028,9.537721905279025,17.72549628355005,0.06569138621847738,0.07362762008089414,4.234119686306894
37724,1571.8333333333333,89487.99999999173,68.35302823965272,9.762681817003973,11.372289943335055,21.134971760339027,0.07832703640086622,0.08778979422058868,4.234119686306894
37725,1571.875,101884.58349470372,77.82182876809607,11.11508549433286,12.947669232274793,24.06275472660765,0.0891775151984343,0.09995112885807315,4.234119686306894
37726,1571.9166666666667,111396.8165689252,85.08749495735586,12.1528213345887,14.156500276980655,26.309321611569352,0.09750338041229693,0.10928284913525288,4.234119686306894
37727,1571.9583333333333,117376.45625835913,89.6548836637172,12.805169355197913,14.916403239444035,27.72157259464195,0.10273723808727457,0.11514901373663763,4.234119686306894
37728,1572.0,91351.00000000218,69.77603123012294,9.965925561698034,11.609043208181225,21.57496876987926,0.07995768261952846,0.08961744023607555,4.234119686306893
37729,1572.0416666666667,90031.10280712794,68.7678628712594,9.821931547694042,11.441308388174505,21.263239935868548,0.07880240330306511,0.08832259061428523,4.234119686306894
37730,1572.0833333333333,86161.3600410083,65.81206280228041,9.39976245977966,10.94953477894824,20.3492972387279,0.07541529572993945,0.08452628361084022,4.234119686306894
37731,1572.125,80005.48827601207,61.11006391312758,8.728188423619029,10.167235939265451,18.89542436288448,0.0700271856837213,0.07848723127424312,4.234119686306894
37732,1572.1666666666667,71982.9999999597,54.982299657748754,7.852976099958301,9.147724242252641,17.00070034221094,0.06300526395987079,0.0706169850413204,4.234119686306895
37733,1572.2083333333333,62640.61453110704,47.846367043562886,6.833769762301651,7.960477725242514,14.794247487544165,0.054828062919621674,0.06145188918667992,4.234119686306894
37734,1572.25,52615.00000000967,40.188568085445205,5.740026638228656,6.686405276335812,12.426431914564468,0.046052845300294055,0.05161652984665596,4.234119686306894
37735,1572.2916666666667,42589.38546891229,32.530769127327524,4.64628351415566,5.4123328274291085,10.058616341584768,0.03727762768096643,0.04178117050663201,4.234119686306894
37736,1572.3333333333333,33246.99999999493,25.394836513092223,3.627077176491949,4.225086310410757,7.852163486902706,0.029100426640660673,0.032616074651928034,4.234119686306894
37737,1572.375,25224.5117239518,19.267072257720447,2.751864852832229,3.2055746133991225,5.957439466231351,0.022078504916818252,0.024745828419014387,4.234119686306894
37738,1572.4166666666667,19068.639958992553,14.565073368595883,2.0802908166756344,2.423275773721035,4.5035665903966695,0.016690394870632484,0.018706776082453573,4.234119686306894
37739,1572.4583333333333,15198.897192863664,11.609273299609827,1.6581217287602419,1.9315021644935946,3.5896238932538367,0.01330328729749872,0.014910469078999499,4.234119686306893
37740,1572.5,13878.999999998674,10.601104940753363,1.5141277147572603,1.7637673444880508,3.277895059245311,0.012148007981043478,0.013615619457218245,4.234119686306895
37741,1572.5416666666667,15198.897192872906,11.609273299616886,1.65812172876125,1.931502164494769,3.589623893256019,0.01330328729750681,0.014910469079008564,4.234119686306894
37742,1572.5833333333333,19068.639958992553,14.565073368595883,2.0802908166756344,2.423275773721035,4.5035665903966695,0.016690394870632484,0.018706776082453573,4.234119686306894
37743,1572.625,25224.511723942556,19.267072257713384,2.75186485283122,3.205574613397948,5.957439466229168,0.022078504916810158,0.024745828419005318,4.234119686306894
37744,1572.6666666666667,33247.000000050386,25.394836513134578,3.6270771764979988,4.225086310417804,7.852163486915803,0.02910042664070921,0.032616074651982435,4.234119686306894
37745,1572.7083333333333,42589.38546890305,32.53076912732046,4.646283514154651,5.412332827427933,10.058616341582585,0.03727762768095834,0.04178117050662294,4.234119686306894
37746,1572.75,52615.00000000042,40.188568085438135,5.740026638227645,6.686405276334636,12.426431914562281,0.04605284530028595,0.051616529846646886,4.234119686306894
37747,1572.7916666666667,62640.6145310978,47.846367043555816,6.8337697623006415,7.960477725241339,14.79424748754198,0.05482806291961358,0.06145188918667085,4.234119686306894
37748,1572.8333333333333,71983.00000001516,54.98229965779112,7.852976099964351,9.147724242259692,17.000700342224043,0.06300526395991933,0.07061698504137481,4.234119686306894
37749,1572.875,80005.4882760583,61.110063913162904,8.728188423624072,10.167235939271325,18.895424362895398,0.07002718568376176,0.07848723127428847,4.234119686306894
37750,1572.9166666666667,86161.3600410083,65.81206280228041,9.39976245977966,10.94953477894824,20.3492972387279,0.07541529572993945,0.08452628361084022,4.234119686306894
37751,1572.9583333333333,90031.10280712794,68.7678628712594,9.821931547694042,11.441308388174505,21.263239935868548,0.07880240330306511,0.08832259061428523,4.234119686306894
37752,1573.0,88901.00000000237,67.90466390503853,9.698643127721857,11.297692967241977,20.996336094963834,0.07781324717363486,0.08721393366714512,4.234119686306894
37753,1573.0416666666667,87519.54213328466,66.8494740630971,9.547933159945583,11.122134910241972,20.670068070187554,0.07660408504449273,0.08585869160291783,4.234119686306894
37754,1573.0833333333333,83469.31260383659,63.755813981259706,9.106073891866744,10.607424730710132,19.71349862257688,0.07305900105798088,0.08188532291732388,4.234119686306893
37755,1573.125,77026.32786072476,58.83451148155454,8.403177302393097,9.788639076777107,18.191816379170206,0.06741958682921285,0.07556460611994063,4.234119686306894
37756,1573.1666666666667,68629.66666666578,52.42094519650671,7.4871446325067454,8.721576837652337,16.208721470159084,0.06007015911831466,0.06732728761504045,4.234119686306893
37757,1573.2083333333333,58851.54760589834,44.95218906952447,6.420401994845124,7.478956541528738,13.89935853637386,0.051511569278282404,0.05773472704592203,4.234119686306894
37758,1573.25,48358.33333331995,36.937226487967806,5.275646137290625,6.145460708061522,11.421106845352147,0.04232707106298637,0.0474406415629267,4.234119686306894
37759,1573.2916666666667,37865.11906073231,28.92226390640406,4.130890279735115,4.811964874593133,8.942855154328248,0.03314257284768222,0.037146556079922295,4.234119686306894
