hour,time_days,Q_c_W,Q_e_kW,W_c1_kW,W_c2_kW,W_total_kW,m_dot_1_kg_s,m_dot_2_kg_s,COP
38670,1611.25,44466.166666667625,33.93119521111731,4.901495714616158,5.633475740934153,10.534971455550311,0.038768761238451264,0.04362233619530564,4.220815106550743
38671,1611.2916666666667,31245.68984282301,23.869365537259746,3.422641532135606,3.953682773427654,7.37632430556326,0.027247076640015966,0.03065274317877283,4.235943072521548
38672,1611.3333333333333,18926.166666649442,14.945538066729696,1.8805029854704114,2.1001256144493357,3.980628599919747,0.01704496660325228,0.018895197438048482,4.7545673231185175
38673,1611.375,8347.152283632862,6.597378713937387,0.8235390803069264,0.92623448938855,1.7497735696954764,0.007517472207274547,0.008333493687479085,4.770418543403629
38674,1611.4166666666667,229.58904133985362,0.18163891788109218,0.02249781346637897,0.025452309992382495,0.047950123458761464,0.00020679277778534613,0.0002292133606417618,4.788080296337653
38675,1611.4583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38676,1611.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38677,1611.5416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38678,1611.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38679,1611.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38680,1611.6666666666667,11359.758278746629,8.97052756504716,1.1287050216591508,1.2605256920403183,2.389230713699469,0.010230634860859185,0.01134117010095117,4.7545673231185175
38681,1611.7083333333333,31245.689842841493,23.869365537273872,3.422641532137631,3.9536827734299935,7.376324305567625,0.02724707664003209,0.030652743178790964,4.235943072521548
38682,1611.75,44466.16666668611,33.931195211131424,4.901495714618197,5.633475740936495,10.534971455554693,0.03876876123846739,0.043622336195323776,4.220815106550742
38683,1611.7916666666667,57686.64349053073,44.11689509484554,6.2508273745742144,7.318921021110987,13.569748395685203,0.05050398221343159,0.05659192921185659,4.251121082604115
38684,1611.8333333333333,70006.16666669505,53.47234810386737,7.637313722456157,8.896504840371529,16.533818562827687,0.06127498172702303,0.06867766589757242,4.234119686306893
38685,1611.875,80585.18104971164,61.4900710419784,8.85420570734039,10.240904300392845,19.095110007733233,0.07053457904357836,0.07905592326997721,4.220199884529382
